wv raw rms rect wvcal snr
4939.45284534 46328.3576253 43129.2677359 0.0 32994.0 195.262696901
4938.91606692 46426.8948422 43237.9377426 0.0 33355.0 195.55932686
4938.37927654 46307.2432733 43110.8022125 0.0 33143.0 195.221875609
4937.8424742 46713.7411359 43517.658177 0.0 32752.0 196.248106714
4937.30565992 46243.6552082 43026.4235963 0.0 33283.0 194.962771108
4936.76883367 47010.5712119 43810.5046896 0.0 32752.0 196.974310987
4936.23199548 46635.0455083 43407.2547689 0.0 32851.0 195.900731434
4935.69514532 47621.788928 44404.2359301 0.0 33225.0 198.418261704
4935.15828321 47214.4119794 44026.8518678 0.0 33072.0 197.542938103
4934.62140915 47231.3474973 44048.8812966 0.0 33284.0 197.609110257
4934.08452313 47188.8411799 44008.809013 0.0 33391.0 197.514325144
4933.54762516 46703.4164045 43516.269636 0.0 33709.0 196.264234446
4933.01071523 47354.9180069 44174.6956055 0.0 33587.0 197.928015089
4932.47379335 47338.3208513 44104.1646597 0.0 33626.0 197.634223319
4931.93685951 47364.8841286 44192.1671176 0.0 33642.0 197.98798368
4931.39991372 47324.853496 44158.1781308 0.0 33409.0 197.916435841
4930.86295597 47995.3109083 44840.2719446 0.0 33824.0 199.636008107
4930.32598627 47791.1017324 44662.081466 0.0 33767.0 199.251496036
4929.78900461 48216.4230911 44970.3072177 0.0 33592.0 199.759677591
4929.252011 47999.5584804 44842.7513731 0.0 33494.0 199.638293074
4928.71500543 48085.7509108 44905.2944915 0.0 33296.0 199.741515948
4928.17798791 48364.6805364 45180.819807 0.0 33408.0 200.414145248
4927.64095843 48142.4321433 44959.4288551 0.0 33116.0 199.869764821
4927.103917 48115.4113814 44899.4045586 0.0 33215.0 199.649725309
4926.56686361 48250.5684725 45055.0479197 0.0 33371.0 200.078693155
4926.02979827 47873.5422787 44637.3281547 0.0 33140.0 198.956697364
4925.49272097 48166.5595651 44951.944965 0.0 33180.0 199.782630289
4924.95563172 47581.7809376 44427.6559953 0.0 33183.0 198.614842464
4924.41853051 47228.7490133 44029.4716097 0.0 33625.0 197.523859214
4923.88141735 46720.4303606 43520.7264233 0.0 33696.0 196.247872827
4923.34429223 47100.071777 43907.9419724 0.0 33838.0 197.235635359
4922.80715516 46984.0807256 43832.9670636 0.0 34075.0 197.137849691
4922.27000613 47423.6573487 44223.781171 0.0 34578.0 198.007466993
4921.73284515 48029.1819588 44810.4021523 0.0 34583.0 199.423496085
4921.19567221 47645.5887043 44397.4913975 0.0 34985.0 198.334957597
4920.65848732 48191.8609632 45033.2330169 0.0 35143.0 200.104969523
4920.12129047 48491.9946032 45303.1199571 0.0 35139.0 200.70442334
4919.58408167 48585.526455 45411.2605934 0.0 35298.0 201.001981435
4919.04686091 48229.3072118 45044.3891895 0.0 35288.0 200.075400547
4918.5096282 48883.0336035 45688.4611022 0.0 35263.0 201.638153879
4917.97238353 48930.8488674 45789.0653322 0.0 35145.0 201.998492721
4917.43512691 49119.789213 45889.1113677 0.0 35398.0 202.051267583
4916.89785833 48673.7377661 45506.9988647 0.0 35801.0 201.253396884
4916.3605778 49468.2024545 46250.7032194 0.0 35956.0 202.961645451
4915.82328531 49514.7412271 46283.5469074 0.0 36612.0 203.012147769
4915.28598087 49533.2639598 46299.8310736 0.0 36969.0 203.046961095
4914.74866447 49421.810581 46223.7535688 0.0 36891.0 202.937853155
4914.21133612 49614.2016974 46359.7184535 0.0 36998.0 203.147435849
4913.67399581 49447.6763967 46240.8152449 0.0 36513.0 202.960449781
4913.13664355 49082.0995416 45892.8786875 0.0 36302.0 202.149848634
4912.59927934 49349.2218993 46176.4320967 0.0 36389.0 202.877017275
4912.06190316 48911.4100484 45725.9210321 0.0 36136.0 201.749515161
4911.52451504 49592.7030266 46424.5548556 0.0 36113.0 203.490425151
4910.98711495 49649.8224869 46485.7501184 0.0 36132.0 203.647742345
4910.44970292 49490.0832068 46355.4816718 0.0 36212.0 203.394829195
4909.91227893 49314.1528477 46070.5053201 0.0 35923.0 202.466315635
4909.37484298 49770.5755032 46541.6867116 0.0 36112.0 203.644306709
4908.83739508 49986.3637018 46846.2500168 0.0 35897.0 204.57214056
4908.29993522 49886.8792724 46698.777555 0.0 35724.0 204.112503922
4907.76246341 50020.7823073 46819.1369663 0.0 35753.0 204.374694917
4907.22497964 49566.9164605 46373.5579638 0.0 36015.0 203.312338203
4906.68748392 49663.3597424 46524.2181412 0.0 36204.0 203.79466855
4906.14997624 49726.4582373 46587.5632146 0.0 35873.0 203.948767643
4905.61245661 49834.7786607 46704.1128739 0.0 36192.0 204.248709007
4905.07492502 49962.6940038 46798.9568897 0.0 36136.0 204.40714898
4904.53738148 49792.7909996 46597.1425207 0.0 36189.0 203.850093937
4903.99982599 50141.5025935 46897.4293506 0.0 36328.0 204.47315927
4903.46225853 49840.5859429 46712.096646 0.0 36372.0 204.272705594
4902.92467913 49777.45544 46629.4470603 0.0 36141.0 204.030663864
4902.38708777 49957.4399993 46808.8454886 0.0 36194.0 204.463540823
4901.84948445 49691.1668895 46547.7195066 0.0 36146.0 203.842398183
4901.31186918 49843.3867179 46673.1619213 0.0 36183.0 204.088834055
4900.77424195 50010.9944843 46805.1105182 0.0 35811.0 204.331696955
4900.23660277 49743.4080944 46551.7012781 0.0 35785.0 203.748373995
4899.69895163 49499.0490378 46380.5082755 0.0 35533.0 203.490223089
4899.16128854 49906.8138324 46719.2423366 0.0 35597.0 204.163183061
4898.62361349 50363.2548024 47193.3270238 0.0 35746.0 205.345362112
4898.08592649 49815.262806 46610.9476411 0.0 35836.0 203.864963723
4897.54822754 49823.3944614 46636.5141033 0.0 35824.0 203.964322952
4897.01051663 50172.6090325 47007.9372203 0.0 35751.0 204.909859943
4896.47279376 50837.4486744 47658.6740226 0.0 35547.0 206.443813138
4895.93505894 49989.4176388 46853.0645574 0.0 35643.0 204.596674944
4895.39731216 50133.7561781 47006.4176568 0.0 35658.0 204.986189559
4894.85955343 50458.7102058 47258.1292357 0.0 35892.0 205.435821471
4894.32178274 50049.384852 46873.8990294 0.0 35644.0 204.563101265
4893.7840001 49689.6771871 46536.277711 0.0 35677.0 203.793258421
4893.24620551 50001.1664231 46826.7880626 0.0 35968.0 204.451619332
4892.70839895 49951.2208146 46816.2740351 0.0 35806.0 204.510786114
4892.17058045 50310.768441 47153.5516384 0.0 35868.0 205.276781659
4891.63274999 49893.4467953 46714.1420333 0.0 36040.0 204.16856717
4891.09490757 49736.0623257 46539.2771092 0.0 36060.0 203.707338016
4890.5570532 49711.8133147 46582.275274 0.0 36400.0 203.956071068
4890.01918687 49529.5109946 46323.8438804 0.0 36384.0 203.165025796
4889.48130859 49805.3368107 46691.6061732 0.0 36654.0 204.254837307
4888.94341836 49084.9687305 45885.8793166 0.0 37213.0 202.111457158
4888.40551616 49555.5426501 46371.2389409 0.0 37757.0 203.326167621
4887.86760202 49814.9030995 46671.6913827 0.0 37618.0 204.143275941
4887.32967592 49569.8064034 46374.1517792 0.0 37950.0 203.308846269
4886.79173786 49422.702809 46200.4214943 0.0 38291.0 202.828938195
4886.25378785 49398.4073529 46231.3470181 0.0 38271.0 203.023054223
4885.71582588 49399.3271048 46247.4955364 0.0 37771.0 203.095150899
4885.17785196 49318.5338141 46174.3361591 0.0 37085.0 202.933525572
4884.63986609 48654.2236996 45506.6836442 0.0 36473.0 201.294199587
4884.10186826 48613.2765907 45492.9502177 0.0 36209.0 201.319476982
4883.56385847 48529.7762764 45336.8170288 0.0 36085.0 200.778475914
4883.02583673 48861.6172758 45677.6054325 0.0 36153.0 201.634377287
4882.48780303 48535.9569568 45399.5795471 0.0 36327.0 201.055395642
4881.94975738 48671.5573484 45507.7998997 0.0 36853.0 201.261817718
4881.41169978 47795.0899156 44668.8922329 0.0 37892.0 199.274531869
4880.87363022 48066.1498999 44892.3055307 0.0 39466.0 199.7237782
4880.3355487 47921.1420303 44734.1062748 0.0 40839.0 199.303574326
4879.79745523 47667.9658322 44535.5197794 0.0 42542.0 198.930105451
4879.2593498 47588.4482499 44440.2466549 0.0 44234.0 198.65906987
4878.72123242 47154.1714218 43929.7729362 0.0 45012.0 197.219666505
4878.18310309 46505.1723835 43321.7482466 0.0 45650.0 195.782809717
4877.6449618 45940.3097433 42724.4322752 0.0 45616.0 194.200363625
4877.10680855 45849.0227864 42680.9723294 0.0 45135.0 194.195643062
4876.56864335 45178.1997342 42002.5212621 0.0 42937.0 192.44817095
4876.03046619 45353.0203743 42164.8617253 0.0 39750.0 192.835932219
4875.49227708 45384.5543869 42233.9004051 0.0 37865.0 193.095575094
