wv raw rms rect wvcal snr
4941.79793368 84942.9102961 84180.5631727 0.0 32994.0 285.918717628
4941.26033855 84509.4217551 83702.3907919 0.0 33355.0 285.0022293
4940.72273278 84341.9503924 83567.9164066 0.0 33143.0 284.825357652
4940.18511637 84630.7111117 83900.5508391 0.0 32752.0 285.486470668
4939.64748931 85045.9237669 84304.0563126 0.0 33283.0 286.170874585
4939.10985161 84706.9223573 83920.6615945 0.0 32752.0 285.421589902
4938.57220327 84401.0209019 83633.7556471 0.0 32851.0 284.952903949
4938.03454428 84707.156451 83945.1041639 0.0 33225.0 285.507532716
4937.49687464 84988.5295832 84210.2904232 0.0 33072.0 285.942357897
4936.95919436 84551.8662128 83794.8438731 0.0 33284.0 285.253464916
4936.42150344 84095.3117065 83337.6129498 0.0 33391.0 284.450355536
4935.88380187 84416.1965659 83623.101622 0.0 33709.0 284.888094268
4935.34608966 84238.128107 83506.9895577 0.0 33587.0 284.795171845
4934.80836681 84360.3801973 83568.0936065 0.0 33626.0 284.793062237
4934.27063331 83570.3624821 82776.7469259 0.0 33642.0 283.399158556
4933.73288916 84222.0937395 83432.2362327 0.0 33409.0 284.558992026
4933.19513437 84744.7565679 83980.6551586 0.0 33824.0 285.566079375
4932.65736894 85157.3413264 84410.8524551 0.0 33767.0 286.349032704
4932.11959286 84850.8529003 84111.3833774 0.0 33592.0 285.838587177
4931.58180614 85355.8866647 84621.1427473 0.0 33494.0 286.736568366
4931.04400877 85130.4994616 84372.2300532 0.0 33296.0 286.260675735
4930.50620076 85292.5960105 84520.0397359 0.0 33408.0 286.49312085
4929.96838211 86970.6041366 86211.2553141 0.0 33116.0 289.450528613
4929.43055281 87001.8425253 86270.8771043 0.0 33215.0 289.603426629
4928.89271287 87263.5586629 86515.644127 0.0 33371.0 289.995557051
4928.35486228 87049.0066204 86308.4586054 0.0 33140.0 289.651371144
4927.81700105 87589.8548046 86798.6991532 0.0 33180.0 290.406863727
4927.27912917 87190.3521031 86425.4494033 0.0 33183.0 289.8102269
4926.74124665 87650.1934947 86897.6410748 0.0 33625.0 290.644781776
4926.20335349 86516.9230922 85769.1611593 0.0 33696.0 288.706917016
4925.66544968 86375.2036334 85622.883191 0.0 33838.0 288.445616194
4925.12753522 85764.8348716 84981.9147196 0.0 34075.0 287.279032052
4924.58961013 84564.6037792 83830.422364 0.0 34578.0 285.356542009
4924.05167438 84243.6138309 83516.3838451 0.0 34583.0 284.818642103
4923.513728 83648.9893741 82916.7215153 0.0 34985.0 283.755814309
4922.97577097 83102.0032787 82327.8789246 0.0 35143.0 282.641875385
4922.43780329 82512.5128689 81749.9686971 0.0 35139.0 281.639492698
4921.89982497 83998.4433139 83233.5434331 0.0 35298.0 284.254628172
4921.36183601 83673.1478466 82900.3705893 0.0 35288.0 283.654352574
4920.8238364 83303.2960871 82543.4189726 0.0 35263.0 283.0481823
4920.28582615 84752.3873085 84013.4314261 0.0 35145.0 285.668251152
4919.74780525 85346.8573594 84581.4607353 0.0 35398.0 286.612929101
4919.20977371 84920.097669 84156.726419 0.0 35801.0 285.875240545
