wv raw rms rect wvcal snr
4943.9415954 66748.9553317 62579.0734426 0.0 32994.0 238.64543185
4943.40392177 66982.463867 62768.0113623 0.0 33355.0 238.954377305
4942.86623712 67156.8227013 63032.3133961 0.0 33143.0 239.670415037
4942.32854143 67170.0475394 63023.2259864 0.0 32752.0 239.609864256
4941.79083471 66364.8386059 62219.4407729 0.0 33283.0 237.942891309
4941.25311695 66961.0692053 62843.7291282 0.0 32752.0 239.293206338
4940.71538817 66924.3737218 62742.3237361 0.0 32851.0 238.96168754
4940.17764835 70308.7132151 66196.3599178 0.0 33225.0 246.156763837
4939.63989751 67489.8467178 63336.9399784 0.0 33072.0 240.247097612
4939.10213563 67332.0300963 63177.4812759 0.0 33284.0 239.914557111
4938.56436272 67054.1479812 62870.6137335 0.0 33391.0 239.225030646
4938.02657877 67340.5273087 63212.3870451 0.0 33709.0 240.036060918
4937.4887838 67617.1499015 63489.3953841 0.0 33587.0 240.608611026
4936.9509778 67712.6245423 63600.766122 0.0 33626.0 240.867790727
4936.41316076 68048.1490376 63818.93274 0.0 33642.0 241.098405837
4935.87533269 68047.5565268 63889.8858483 0.0 33409.0 241.377335847
4935.33749359 68499.0952283 64349.1012143 0.0 33824.0 242.333652469
4934.79964346 67697.0220604 63491.4691934 0.0 33767.0 240.46784386
4934.26178229 68597.1595367 64481.7846166 0.0 33592.0 242.669400923
4933.7239101 68724.2022566 64584.159256 0.0 33494.0 242.83291746
4933.18602687 68667.2468183 64531.6097894 0.0 33296.0 242.73368238
4932.64813261 68647.8780463 64535.2501564 0.0 33408.0 242.783806241
4932.11022732 68630.4937325 64519.553863 0.0 33116.0 242.754853612
4931.572311 68388.001417 64274.9719031 0.0 33215.0 242.250485414
4931.03438365 69093.8316979 64976.6095624 0.0 33371.0 243.675808624
4930.49644526 69042.1855156 64911.4251425 0.0 33140.0 243.517954473
4929.95849584 69182.5218656 65046.8593566 0.0 33180.0 243.784738249
4929.4205354 69389.4290932 65189.7726408 0.0 33183.0 243.957348882
4928.88256392 68823.4167988 64669.3459127 0.0 33625.0 242.980943906
4928.3445814 69504.7167133 65376.2412486 0.0 33696.0 244.467630937
4927.80658786 69667.0258429 65528.2784882 0.0 33838.0 244.75716297
4927.26858329 69615.5429595 65519.2531258 0.0 34075.0 244.817190582
4926.73056768 69109.950975 64965.625268 0.0 34578.0 243.603290182
4926.19254104 70002.8495076 65899.9494922 0.0 34583.0 245.575697987
4925.65450337 69908.568934 65764.1279563 0.0 34985.0 245.224480595
4925.11645467 68962.8469057 64836.1569538 0.0 35143.0 243.372055331
4924.57839494 69183.4473042 65008.6263756 0.0 35139.0 243.6345038
4924.04032417 68231.3089841 64081.8796965 0.0 35298.0 241.786959451
4923.50224237 67765.7403784 63598.927416 0.0 35288.0 240.761547536
4922.96414955 67968.7128314 63787.6005166 0.0 35263.0 241.123385613
4922.42604569 68390.5567276 64264.4634046 0.0 35145.0 242.204685563
4921.8879308 68733.3162241 64536.9505368 0.0 35398.0 242.632057524
4921.34980487 69363.4486011 65201.6772658 0.0 35801.0 244.051482004
4920.81166792 69966.6827524 65842.9085855 0.0 35956.0 245.421927025
4920.27351993 70247.4674476 66095.3175271 0.0 36612.0 245.879754259
4919.73536091 69712.5297244 65571.604668 0.0 36969.0 244.840990135
4919.19719086 69569.3031256 65405.5688187 0.0 36891.0 244.462115461
4918.65900978 69970.9451169 65792.0550426 0.0 36998.0 245.21760496
4918.12081767 70211.134527 66037.8949363 0.0 36513.0 245.725052687
4917.58261452 70789.1237932 66634.1674179 0.0 36302.0 246.960060974
4917.04440035 70359.9193562 66201.2040606 0.0 36389.0 246.08136288
4916.50617514 71311.1539312 67195.4533793 0.0 36136.0 248.157507713
4915.9679389 70255.7981882 66064.6077452 0.0 36113.0 245.746035457
4915.42969163 70513.3056219 66429.1234343 0.0 36132.0 246.677464573
4914.89143333 70618.0469277 66455.5940976 0.0 36212.0 246.587113192
4914.35316399 71169.7285261 67040.4065323 0.0 35923.0 247.822188982
4913.81488363 71064.2001092 66930.5578597 0.0 36112.0 247.594120655
4913.27659223 70977.3338817 66833.0307561 0.0 35897.0 247.37897419
4912.7382898 70783.3468719 66622.4646173 0.0 35724.0 246.925681141
4912.19997634 70596.3205974 66459.1119903 0.0 35753.0 246.640487924
4911.66165185 71090.7579223 66959.8663462 0.0 36015.0 247.657914036
4911.12331632 70949.7961367 66769.1576788 0.0 36204.0 247.184262399
4910.58496977 70710.2617101 66559.8925121 0.0 35873.0 246.819124501
4910.04661218 71156.5138725 66992.6095851 0.0 36192.0 247.663182664
4909.50824356 70888.7371979 66752.9140431 0.0 36136.0 247.233672394
4908.96986391 71353.9911866 67237.9000958 0.0 36189.0 248.241706848
4908.43147323 70776.407922 66610.1251551 0.0 36328.0 246.890981319
4907.89307151 71289.8152783 67163.059815 0.0 36372.0 248.072480924
4907.35465877 71780.2829966 67635.2075639 0.0 36141.0 248.982306522
4906.81623499 71058.3829714 66902.9352151 0.0 36194.0 247.498834115
4906.27780018 72014.562192 67962.056033 0.0 36146.0 249.801804508
4905.73935434 71479.2333605 67349.3938583 0.0 36183.0 248.439508677
4905.20089747 70856.2077154 66683.7754529 0.0 35811.0 247.027760537
4904.66242956 71744.7297963 67650.1261116 0.0 35785.0 249.104059277
4904.12395063 71483.0932458 67325.9405742 0.0 35533.0 248.34278024
4903.58546066 71804.2271249 67627.3500145 0.0 35597.0 248.908710898
4903.04695966 71537.8920289 67374.1564572 0.0 35746.0 248.427145647
4902.50844763 71711.4032596 67586.1878695 0.0 35836.0 248.920736076
4901.96992457 71960.2135084 67843.9708887 0.0 35824.0 249.450772098
4901.43139048 71336.316538 67235.2654502 0.0 35751.0 248.263923465
4900.89284535 71480.7827713 67369.8807646 0.0 35547.0 248.515022918
4900.35428919 71235.1630954 67107.1729061 0.0 35643.0 247.958346382
4899.81572201 71206.0687687 67061.7722719 0.0 35658.0 247.83761296
4899.27714379 71586.7769338 67450.7975934 0.0 35892.0 248.630883328
4898.73855453 71582.8332328 67423.8693063 0.0 35644.0 248.535176917
4898.19995425 71136.6596756 67003.8241597 0.0 35677.0 247.742464007
4897.66134293 72090.6288897 67911.8739695 0.0 35968.0 249.472189646
4897.12272059 71610.9076738 67495.8280216 0.0 35806.0 248.758918086
4896.58408721 71515.8773103 67432.2317071 0.0 35868.0 248.689339636
4896.0454428 71711.3391024 67586.7906944 0.0 36040.0 248.923154686
4895.50678736 71801.9402556 67659.0913266 0.0 36060.0 249.033987273
4894.96812088 71449.5452905 67338.8174214 0.0 36400.0 248.453268872
4894.42944338 70783.7968485 66691.7507003 0.0 36384.0 247.191065024
4893.89075484 70986.1875712 66857.7472671 0.0 36654.0 247.457604081
4893.35205527 71333.8978693 67179.7467439 0.0 37213.0 248.055829089
4892.81334467 71586.2452695 67405.1670667 0.0 37757.0 248.457491831
4892.27462304 71970.6445084 67890.6054016 0.0 37618.0 249.609526692
4891.73589038 71125.905285 66960.8198878 0.0 37950.0 247.597293598
4891.19714668 70267.8804766 66132.9349594 0.0 38291.0 245.987293726
4890.65839196 70491.6857987 66330.4123582 0.0 38271.0 246.337157596
4890.1196262 70116.3526979 65958.172674 0.0 37771.0 245.591657684
4889.58084941 70752.1935292 66679.6166543 0.0 37085.0 247.202404905
4889.04206159 70594.5183045 66483.0678812 0.0 36473.0 246.73595577
4888.50326274 70387.3868356 66302.0362896 0.0 36209.0 246.41940681
4887.96445285 71272.2645324 67185.5651495 0.0 36085.0 248.190746975
4887.42563193 70464.4021039 66430.5062812 0.0 36153.0 246.772665613
