wv raw rms rect wvcal snr
4940.1205515 49146.1050579 47295.9343631 0.0 32994.0 209.483059058
4939.58338802 49526.4188737 47636.4643131 0.0 33355.0 210.202102622
4939.04621324 49696.8253162 47825.4532753 0.0 33143.0 210.689836571
4938.50902718 49323.4543018 47435.5936327 0.0 32752.0 209.730914297
4937.97182982 49428.1245731 47585.4476069 0.0 33283.0 210.185967569
4937.43462118 50504.2215083 48655.0965468 0.0 32752.0 212.688498474
4936.89740125 50178.1681013 48292.7052115 0.0 32851.0 211.75916809
4936.36017003 49859.3346759 48050.3092624 0.0 33225.0 211.357591422
4935.82292752 50079.8003889 48254.2139131 0.0 33072.0 211.800540471
4935.28567372 50291.8078368 48414.2717201 0.0 33284.0 212.061966354
4934.74840864 50321.1960587 48455.4898973 0.0 33391.0 212.184624002
4934.21113226 50570.178113 48763.2820393 0.0 33709.0 213.034081224
4933.67384459 50484.4348489 48674.6540895 0.0 33587.0 212.820630026
4933.13654564 50236.1501953 48343.3308232 0.0 33626.0 211.861894929
4932.59923539 50867.8150421 49013.3914701 0.0 33642.0 213.513428844
4932.06191386 50795.1196348 48919.0577928 0.0 33409.0 213.246124409
4931.52458104 50240.0182886 48396.8399099 0.0 33824.0 212.096605618
4930.98723692 51002.2906169 49164.063839 0.0 33767.0 213.89966646
4930.44988152 51166.6624836 49330.2082246 0.0 33592.0 214.289694566
4929.91251483 51147.2975296 49285.2346357 0.0 33494.0 214.129317426
4929.37513685 51132.3361212 49289.4172628 0.0 33296.0 214.180832373
4928.83774759 51400.5924464 49539.3141468 0.0 33408.0 214.720633648
4928.30034703 51218.756708 49405.0309641 0.0 33116.0 214.51299145
4927.76293518 51896.531021 50050.0365584 0.0 33215.0 215.93307959
4927.22551205 51432.7935302 49550.3204353 0.0 33371.0 214.699988897
4926.68807762 51713.7160571 49939.4523894 0.0 33140.0 215.835147904
4926.15063191 51645.8680028 49800.3267452 0.0 33180.0 215.358889593
4925.6131749 52180.2786302 50326.7178291 0.0 33183.0 216.554522306
4925.07570661 51608.7559453 49745.7036003 0.0 33625.0 215.194543266
4924.53822703 51105.8831377 49282.3379988 0.0 33696.0 214.206709532
4924.00073616 50621.6116464 48760.5999297 0.0 33838.0 212.909096241
4923.463234 50776.718159 48939.4927651 0.0 34075.0 213.378813138
4922.92572055 50231.4668798 48398.1511664 0.0 34578.0 212.121379286
4922.38819581 50944.1647451 49127.9599273 0.0 34583.0 213.863840957
4921.85065978 51199.6469139 49333.5262258 0.0 34985.0 214.232650964
4921.31311247 51427.0654186 49623.2080089 0.0 35143.0 215.04006867
4920.77555386 52579.5250334 50725.3575052 0.0 35139.0 217.467450851
4920.23798397 52684.4048035 50875.0938471 0.0 35298.0 217.906649381
4919.70040278 51958.9755584 50112.0492246 0.0 35288.0 216.075016935
4919.16281031 52820.6410697 50976.4938633 0.0 35263.0 218.063059888
4918.62520655 53075.2252216 51241.9820893 0.0 35145.0 218.691678126
4918.0875915 52380.9484254 50541.875255 0.0 35398.0 217.079755991
4917.54996516 52128.649159 50269.387055 0.0 35801.0 216.41037872
4917.01232753 52464.0042461 50647.1593848 0.0 35956.0 217.369059884
4916.47467861 53105.1245035 51285.6193807 0.0 36612.0 218.820527811
4915.9370184 53364.2000604 51540.2682512 0.0 36969.0 219.389576718
4915.3993469 53035.3901348 51236.9167036 0.0 36891.0 218.754978861
4914.86166412 52982.7508705 51130.2831901 0.0 36998.0 218.39591133
4914.32397004 53404.6851329 51500.9222579 0.0 36513.0 219.129063465
4913.78626468 53978.9164973 52184.4038406 0.0 36302.0 220.909274746
4913.24854802 52976.9027536 51169.6677204 0.0 36389.0 218.583014093
4912.71082008 53439.629139 51611.2815961 0.0 36136.0 219.541180789
4912.17308085 53091.7721645 51272.9749816 0.0 36113.0 218.79328404
4911.63533032 53634.6005843 51809.8357469 0.0 36132.0 219.998626151
4911.09756851 53375.1766824 51581.4937334 0.0 36212.0 219.548040945
4910.55979541 53361.7947249 51537.2746692 0.0 35923.0 219.381521187
4910.02201103 53634.9422146 51805.5285008 0.0 36112.0 219.978921326
4909.48421535 53485.3012537 51694.812155 0.0 35897.0 219.81171087
4908.94640838 54138.7969288 52256.8734128 0.0 35724.0 220.886030768
4908.40859013 54347.4881232 52497.7844966 0.0 35753.0 221.496875464
4907.87076058 53309.7325659 51512.1471193 0.0 36015.0 219.382347394
4907.33291975 53767.0316482 51924.4546938 0.0 36204.0 220.219735539
4906.79506762 53702.7933346 51905.0876335 0.0 35873.0 220.272009266
4906.25720421 53656.8933528 51830.1032426 0.0 36192.0 220.040147206
4905.71932951 54160.7954644 52375.9452867 0.0 36136.0 221.361195367
4905.18144352 54161.4939288 52375.2674522 0.0 36189.0 221.356732057
4904.64354624 54380.177535 52582.8177034 0.0 36328.0 221.799384338
4904.10563767 54216.137916 52419.500128 0.0 36372.0 221.433989108
4903.56771781 54484.6481018 52725.9109603 0.0 36141.0 222.202651143
4903.02978666 54289.9199772 52488.468087 0.0 36194.0 221.5787501
4902.49184422 54559.8536349 52732.1754574 0.0 36146.0 222.069926009
4901.9538905 54777.0093924 52967.7721686 0.0 36183.0 222.636695938
