wv raw rms rect wvcal snr
0.0 49146.10505789327 47295.93436310361 0.7107777719824003 32994.0 209.48305905847965
0.0 49526.41887369013 47636.46431309781 0.7150127440525592 33355.0 210.20210262240167
0.0 49696.82531623176 47825.45327530014 0.7169653243151111 33143.0 210.6898365708963
0.0 49323.45430184482 47435.5936326647 0.710245924526373 32752.0 209.7309142967201
0.0 49428.12457311954 47585.4476069257 0.7116139981692088 33283.0 210.1859675693025
0.0 50504.221508265226 48655.096546837565 0.726716691878364 32752.0 212.68849847424093
0.0 50178.16810128973 48292.70521145282 0.7204193417625208 32851.0 211.7591680904167
0.0 49859.33467586543 48050.30926240966 0.715925136889826 33225.0 211.35759142232092
0.0 50079.800388942385 48254.21391305713 0.7180832945535494 33072.0 211.80054047142264
0.0 50291.807836830056 48414.27172008493 0.7195843289212528 33284.0 212.06196635432346
0.0 50321.19605872096 48455.48989731084 0.719317387552019 33391.0 212.1846240021826
0.0 50570.1781129778 48763.282039282836 0.7230033927522251 33709.0 213.0340812242231
0.0 50484.43484888263 48674.65408952365 0.7208097948707909 33587.0 212.8206300260155
0.0 50236.150195256734 48343.33082317907 0.7150317652252142 33626.0 211.8618949285552
0.0 50867.81504213523 49013.39147009539 0.7240608114234142 33642.0 213.51342884358215
0.0 50795.11963480058 48919.05779280349 0.721789327273013 33409.0 213.24612440918824
0.0 50240.018288633546 48396.83990993115 0.7132175543932285 33824.0 212.0966056184163
0.0 51002.29061688874 49164.06383898523 0.7236457260546444 33767.0 213.89966645996495
0.0 51166.66248362916 49330.20822464394 0.7252119428845542 33592.0 214.28969456560432
0.0 51147.29752958955 49285.234635726825 0.7236743195291091 33494.0 214.12931742550978
0.0 51132.336121205764 49289.4172627597 0.7228611987506471 33296.0 214.1808323726205
0.0 51400.59244643402 49539.314146807854 0.7256491314589997 33408.0 214.72063364825536
0.0 51218.75670800234 49405.03096414397 0.7228095623671986 33116.0 214.5129914498283
0.0 51896.53102099885 50050.03655840701 0.7313642026254022 33215.0 215.93307959027734
0.0 51432.79353020724 49550.32043529199 0.723190842842436 33371.0 214.69998889676273
0.0 51713.7160571166 49939.45238936737 0.7279942367590468 33140.0 215.8351479036832
0.0 51645.86800277625 49800.32674515978 0.7250945417977047 33180.0 215.35888959337737
0.0 52180.27863022144 50326.717829053996 0.7318800246485053 33183.0 216.55452230564475
0.0 51608.755945339755 49745.70360031403 0.7225639180850851 33625.0 215.19454326567197
0.0 51105.88313773546 49282.33799882583 0.7149768286663637 33696.0 214.20670953211558
0.0 50621.611646393445 48760.599929742275 0.7065619410022328 33838.0 212.90909624122594
0.0 50776.71815898497 48939.4927650513 0.7083073761867962 34075.0 213.37881313789399
0.0 50231.466879836626 48398.15116644184 0.6996369501686749 34578.0 212.12137928585682
0.0 50944.16474511586 49127.95992727448 0.7093407781493064 34583.0 213.86384095664428
0.0 51199.64691392705 49333.52622577458 0.7114610869162987 34985.0 214.23265096389247
0.0 51427.06541856857 49623.2080089046 0.7147878978430873 35143.0 215.0400686699693
0.0 52579.52503343349 50725.35750516444 0.7297958632169141 35139.0 217.46745085072536
0.0 52684.40480354828 50875.093847147924 0.7310818404369084 35298.0 217.90664938070844
0.0 51958.97555837459 50112.049224642455 0.7192634535327024 35288.0 216.0750169350718
0.0 52820.64106974156 50976.49386328786 0.7308048434931047 35263.0 218.06305988806156
0.0 53075.22522161965 51241.98208928344 0.7337423155385344 35145.0 218.69167812585084
0.0 52380.94842542143 50541.875254972474 0.7228625966918848 35398.0 217.07975599091614
0.0 52128.64915899224 50269.38705497121 0.718117176266423 35801.0 216.4103787200277
0.0 52464.00424613936 50647.15938479246 0.7226611473546874 35956.0 217.36905988380815
0.0 53105.124503524974 51285.619380725235 0.7309096141825513 36612.0 218.82052781104437
0.0 53364.20006039083 51540.26825123614 0.7336750776054836 36969.0 219.3895767178312
0.0 53035.39013484401 51236.916703621566 0.7285001886686415 36891.0 218.7549788607758
0.0 52982.75087049812 51130.283190107686 0.7261310964056922 36998.0 218.39591132970565
0.0 53404.68513286303 51500.92225793251 0.7305375893550164 36513.0 219.1290634648808
0.0 53978.91649730105 52184.403840564824 0.7393661741634366 36302.0 220.90927474558802
0.0 52976.90275360609 51169.667720363184 0.72414128111022 36389.0 218.5830140925789
0.0 53439.62913901137 51611.28159607689 0.7295377641941246 36136.0 219.54118078862862
0.0 53091.77216448474 51272.974981581036 0.723910113578627 36113.0 218.79328404038495
0.0 53634.600584336775 51809.835746906974 0.7306374062475613 36132.0 219.99862615128595
0.0 53375.17668237619 51581.49373343206 0.7265704487150164 36212.0 219.54804094478212
0.0 53361.79472486006 51537.27466924435 0.7251034315993905 35923.0 219.38152118663564
0.0 53634.942214575436 51805.52850080054 0.7280310195629724 36112.0 219.97892132625748
0.0 53485.301253741745 51694.81215504426 0.7256322375021902 35897.0 219.81171087034548
0.0 54138.796928809476 52256.87341276884 0.732671720592659 35724.0 220.88603076844885
0.0 54347.48812322137 52497.784496648 0.7351973810457154 35753.0 221.49687546373346
0.0 53309.7325659348 51512.147119300476 0.7205600246633375 36015.0 219.38234739381264
0.0 53767.03164819937 51924.454693760075 0.7254885481961068 36204.0 220.21973553912156
0.0 53702.793334587346 51905.08763348405 0.7243812815781338 35873.0 220.27200926644053
0.0 53656.893352813044 51830.10324263101 0.7225012567260568 36192.0 220.04014720621774
0.0 54160.79546437556 52375.94528672519 0.7292697811332017 36136.0 221.36119536719863
0.0 54161.493928826894 52375.267452190106 0.7284218709966801 36189.0 221.35673205717694
0.0 54380.17753495432 52582.81770335111 0.7304685568672924 36328.0 221.79938433783295
0.0 54216.13791603151 52419.50012803396 0.7273644390867364 36372.0 221.43398910844792
0.0 54484.64810179974 52725.91096031367 0.730777837165056 36141.0 222.20265114292792
0.0 54289.91997718612 52488.468087024135 0.7266542687126785 36194.0 221.57875010038148
0.0 54559.85363491375 52732.1754574215 0.7291935938205023 36146.0 222.0699260093232
0.0 54777.00939244074 52967.772168578405 0.7316150942458265 36183.0 222.63669593820077
0.0 54253.71512161937 52454.50725513699 0.7236992544916984 35811.0 221.50720964335156
0.0 54338.94498880243 52508.224747282744 0.7236150347365637 35785.0 221.56076780521704
0.0 54864.05696604948 53042.05793466998 0.7301399538945667 35533.0 222.77569283978158
0.0 54343.1718297379 52520.31436641179 0.7221362347959251 35597.0 221.6046828729268
0.0 54978.158532044545 53177.027859878515 0.7303356862712681 35746.0 223.12141699211622
