wv raw rms rect wvcal snr
0.0 58800.73691274494 55232.59142472826 0.8300522825553589 32994.0 224.06002938906147
0.0 58427.32687471312 54903.411237466324 0.8240880026008388 33355.0 223.41869613949794
0.0 58860.77745075304 55352.76728709521 0.829809484946947 33143.0 224.4455675483488
0.0 59406.39187763325 55860.62769484274 0.8363926773844902 32752.0 225.49012612060275
0.0 58589.27415931674 55037.027581816576 0.8230482471944915 33283.0 223.6585358905352
0.0 58891.915438615535 55373.09297259011 0.8270572622413033 32752.0 224.46893688625428
0.0 59354.445136369446 55826.45611650827 0.832806085148677 32851.0 225.45023678152552
0.0 58860.98697699634 55372.515946824926 0.8250222874252668 33225.0 224.5281433244074
0.0 58789.497464682914 55245.27514300097 0.822119064143928 33072.0 224.13574221206906
0.0 59193.99961094332 55691.62548570854 0.8277480901368605 33284.0 225.2043389024426
0.0 59640.05163368537 56125.909083792256 0.8331840701991569 33391.0 226.13554362475762
0.0 59545.12909197253 55979.82361380818 0.8300016058363263 33709.0 225.71342013541167
0.0 59218.60078169778 55638.47898450028 0.823935195306756 33587.0 224.93275190259627
0.0 59724.26419296057 56174.08818630015 0.8308541582018717 33626.0 226.16983153179808
0.0 59919.42937930137 56399.07441935853 0.8331673928853872 33642.0 226.72169504999593
0.0 60560.43481835645 57068.12530825013 0.842026924341816 33409.0 228.23629882998384
0.0 60601.457058316686 57074.83588241967 0.8411039840868021 33824.0 228.18328068543397
0.0 60499.37620266517 56918.707431186 0.8377863046478103 33767.0 227.73707611912812
0.0 60258.02994979485 56720.42846914564 0.8338568518509512 33592.0 227.38972915183794
0.0 60530.271285878436 57012.02978807462 0.83712986590816 33494.0 228.0631903236024
0.0 60985.16475934769 57465.05598711482 0.8427622310013307 33296.0 229.04302208982008
0.0 60741.23438990653 57185.754853906124 0.8376537716810147 33408.0 228.3675592821884
0.0 61135.14847333134 57622.330959539926 0.8430309830930109 33116.0 229.39781575715924
0.0 61310.892605557994 57797.636524226524 0.8445772522232731 33215.0 229.77587440123443
0.0 61333.4941204773 57787.81920686261 0.8434177884442374 33371.0 229.69111824447222
0.0 61227.36648572739 57664.59847378852 0.8406078430063132 33140.0 229.3912548198315
0.0 61471.87549484449 57947.574035887956 0.8437187542735256 33180.0 230.0778423401388
0.0 61911.66228782497 58383.15279333693 0.8490413273240888 33183.0 231.00727074591
0.0 61885.059599015294 58340.384999858994 0.8474029738685681 33625.0 230.88379682470853
0.0 61190.94654482701 57734.844351535525 0.8376038474268506 33696.0 229.75242881400598
0.0 61028.9664707886 57543.85729437721 0.8338350955741728 33838.0 229.28244482221365
0.0 60986.56053922602 57422.49529649467 0.8310829287263077 34075.0 228.86445458584808
0.0 60785.426132064655 57253.88641688201 0.8276542287794166 34578.0 228.56260203422497
0.0 59732.001657404624 56246.90204112879 0.8121285988957119 34583.0 226.45835063615525
0.0 59862.88136909973 56379.07316524511 0.8130681048402806 34985.0 226.75027803724333
0.0 59355.07069187567 55823.19812374356 0.8040944557753842 35143.0 225.4353585940004
0.0 59961.11064157253 56420.004679138416 0.8117258910067228 35139.0 226.72644831841276
0.0 60137.25329062545 56597.154342437156 0.8133086080288446 35298.0 227.11569663049647
0.0 60171.53227176607 56616.397799242775 0.8126210449929011 35288.0 227.12804081739364
0.0 61386.83456747963 57850.37828774433 0.8293496364024968 35263.0 229.8442879033435
0.0 61730.395714008024 58141.345156649804 0.8325354227990978 35145.0 230.36886507416546
0.0 61555.76094396974 57986.87670060959 0.8293428776513573 35398.0 230.07535123790558
0.0 61547.92236314527 58030.650392934 0.8289897537741446 35801.0 230.27072553845647
0.0 61579.15458426627 58021.05330743802 0.8278758663505736 35956.0 230.17013718136346
0.0 61668.19441043717 58121.84005274459 0.8283376939091336 36612.0 230.41028887162418
0.0 62716.26692300685 59175.45974080769 0.8423619335088729 36969.0 232.67952947838708
0.0 62373.16132279813 58854.2475415616 0.8368054363222057 36891.0 232.0359232797484
0.0 62675.21979922356 59157.06430384983 0.8401241159448005 36998.0 232.6843038692485
0.0 62613.17494315254 59057.004560220965 0.8377201777062705 36513.0 232.3968318649198
0.0 62725.91777607478 59183.617877958844 0.8385333912651166 36302.0 232.6940331782693
0.0 63235.03579108912 59654.93148545337 0.8442227678024874 36389.0 233.62413852559146
0.0 63349.46631031381 59839.86416144955 0.8458507396053965 36136.0 234.15311879451235
0.0 63236.3337001817 59680.114440491605 0.8426083807019528 36113.0 233.72385999623467
0.0 63264.6446896364 59727.97188984525 0.8423012702685329 36132.0 233.86331919079086
0.0 63695.58642352107 60192.904582658004 0.8478697014494554 36212.0 234.9139016026737
0.0 63011.88164062956 59484.27273675973 0.8369136816883019 35923.0 233.3630118449237
0.0 62536.207261166564 58997.94893602843 0.8291072045593981 36112.0 232.30549874653303
0.0 62970.05786560563 59477.73921459813 0.8348800041756076 35897.0 233.4175904622796
0.0 63165.673206976 59635.005965079 0.8361174248383498 35724.0 233.67752451685968
0.0 63013.44058589383 59446.25965354545 0.832506263441284 35753.0 233.20540373176715
0.0 62895.3110874857 59393.43351705262 0.8308046997298002 36015.0 233.21964241435245
0.0 63034.334970925556 59465.10376832536 0.830846506827112 36204.0 233.24153695222023
0.0 63001.7378019753 59475.21283822737 0.8300290561516109 35873.0 233.34584047740248
0.0 63548.87958639157 60001.247734193 0.8364053741152709 36192.0 234.42155068346946
0.0 63424.17772427475 59929.22571420547 0.8344398001950315 36136.0 234.3708763449278
0.0 63108.16603413857 59556.58341517369 0.8282977831292508 36189.0 233.47032649083664
0.0 63526.684612891266 59975.23094552718 0.8331622820921938 36328.0 234.35906005095129
0.0 63326.57629403304 59804.251401035974 0.8298340439925936 36372.0 234.0529613084096
0.0 63670.576564225434 60185.23318763719 0.8341635779653185 36141.0 234.93119439334595
0.0 63875.58886702702 60370.02785204606 0.8357671701955685 36194.0 235.28244039323044
0.0 64086.13732281962 60567.69408438758 0.837545087713606 36146.0 235.67441984121413
0.0 63284.33683851889 59792.2973288906 0.8258785569879262 36183.0 234.0862574764178
0.0 63563.06049018655 60054.41009557025 0.8285528563581473 35811.0 234.60944600082678
0.0 63461.463303123 59948.18845684632 0.8261450597763691 35785.0 234.3755916132844
0.0 63482.020605878344 59909.74433331356 0.8246757322130472 35533.0 234.18005318125608
0.0 63886.926449132174 60355.96243710581 0.829873697208672 35597.0 235.20374162189054
0.0 63486.12383982709 59988.195134907604 0.823880563191137 35746.0 234.49001245757555
0.0 64000.686065465794 60425.4322987862 0.8289444704685726 35836.0 235.2650068121999
0.0 63559.59700604082 59960.76288850234 0.8216381638358328 35824.0 234.23689754122805
0.0 63603.71445946141 60051.805760418036 0.8219546853440934 35751.0 234.52033837931458
0.0 63705.01402942283 60146.771324528374 0.8223241486586911 35547.0 234.7090634274583
0.0 63414.54021507273 59884.46554468826 0.8178137215990733 35643.0 234.2080574257896
0.0 63835.52584533387 60318.14212768353 0.8228074812362522 35658.0 235.15009303694936
0.0 64015.90878428086 60509.931418985616 0.8244941274489402 35892.0 235.57671736778465
0.0 63891.83201055334 60391.900086461486 0.8219602212554844 35644.0 235.33945885632818
0.0 63392.43536064426 59904.29573382632 0.8144076490183373 35677.0 234.33124535706224
0.0 63663.44358859663 60125.71169297927 0.8165004871235432 35968.0 234.7041145461913
0.0 63574.00541951002 60030.421588203855 0.8142926648100504 35806.0 234.49114833890042
0.0 63771.15412442671 60264.07080628175 0.8165467892305786 35868.0 235.0557790787381
0.0 63451.69484374457 59894.77929970713 0.8106355237832767 36040.0 234.1780160546572
0.0 63455.447824091534 59894.671677090475 0.8097285894705342 36060.0 234.17032532597406
0.0 63151.24965522878 59595.195519610046 0.8047810218383457 36400.0 233.54374922854745
0.0 63130.85554728866 59594.49843233859 0.8038747907890048 36384.0 233.58042547376976
0.0 63301.76048021797 59777.605953008235 0.8054472298304075 36654.0 233.99289202666282
0.0 62821.763913016606 59260.59045965931 0.79759321883604 37213.0 232.82153878578137
0.0 63000.8037699337 59517.02231308027 0.800155046035578 37757.0 233.51770097829558
0.0 63012.39300333633 59484.668222258195 0.7988330831265952 37618.0 233.36362841453578
0.0 62122.63305498487 58579.420634775975 0.7858048179432493 37950.0 231.3998925165437
0.0 62507.29662003994 58938.247910375125 0.7897434330126011 38291.0 232.11801881407092
0.0 63634.595959576625 60151.563002373645 0.8051104738148014 38271.0 234.8644844483481
0.0 63114.44475504181 59632.068171304636 0.7972761270788794 37771.0 233.76490433338492
0.0 62665.84024632514 59140.862374744764 0.7898369383856395 37085.0 232.63647384052155
0.0 62498.86793390002 58977.873248712516 0.7867927791878203 36473.0 232.2961872357488
0.0 61561.1350869136 57984.3698718162 0.7726881301180856 36209.0 230.05453167064823
0.0 62095.78689421821 58618.0936575189 0.7802748362831398 36085.0 231.61064893610475
0.0 62277.9672794182 58817.42951485956 0.782069113271862 36153.0 232.07095342393652
