wv raw rms rect wvcal snr
0.0 74331.41979198922 70397.84883136912 1.0579604107313987 32994.0 254.81372144920383
0.0 74877.84362067313 70916.28213088268 1.0644376364949086 33355.0 255.77260245917088
0.0 75146.00175106611 71258.12519692323 1.0682513461568068 33143.0 256.56824524327294
0.0 74463.48121484368 70577.8067901959 1.0567507602609187 32752.0 255.25077781118316
0.0 75204.53097066037 71268.7901874057 1.0657852616807355 33283.0 256.50298619698617
0.0 74357.02325031858 70518.29230504364 1.0532672574495938 32752.0 255.21956186167128
0.0 75083.73978853092 71183.19883269204 1.061894400470176 32851.0 256.4002837811733
0.0 75442.20717195922 71556.13405006469 1.0661499551507827 33225.0 257.14823003960726
0.0 75199.11293114924 71360.74471142588 1.0619374870866898 33072.0 256.8559124029719
0.0 76001.14446076311 72124.82203476617 1.0719957115645518 33284.0 258.26275978948337
0.0 76088.38762086823 72220.3610767826 1.0721047618733877 33391.0 258.46144206497894
0.0 75220.85756919367 71337.75403762801 1.0577105568689764 33709.0 256.73104868746435
0.0 75938.60952336909 72023.79374723155 1.0665808924142308 33587.0 257.9993599475681
0.0 76095.61678826841 72198.92085004775 1.067872671239543 33626.0 258.36895658438203
0.0 75662.65528199344 71772.36853460624 1.0602726691674529 33642.0 257.55837563865754
0.0 76448.95996463175 72546.8825533676 1.0704123897016822 33409.0 259.02806378460826
0.0 76237.23265675653 72333.04533788914 1.0659621122724912 33824.0 258.61354010952795
0.0 75976.11380772329 72104.99120158104 1.0613131754347842 33767.0 258.23388117133493
0.0 76307.77325634187 72434.49439564049 1.0648720591915148 33592.0 258.86365785675025
0.0 76564.25327650139 72722.97022398446 1.0678197309996738 33494.0 259.47420319858566
0.0 76216.10970161243 72419.81696132073 1.0620834777349875 33296.0 258.9730308556874
0.0 76926.43101060644 73069.93750868479 1.0703243999666299 33408.0 260.11120814528977
0.0 77351.47338880606 73462.43047147093 1.0747761145631478 33116.0 260.8026873467097
0.0 76897.00583905607 73042.89603075631 1.067351056789808 33215.0 260.0637510905539
0.0 77684.77832702642 73755.65829974157 1.0764696619842251 33371.0 261.2901792533873
0.0 77027.88579010125 73130.55056635679 1.0660633386252119 33140.0 260.15441742288743
0.0 77450.89449194437 73587.21169926852 1.071432439033902 33180.0 261.08548865814043
0.0 77343.32148959691 73488.11916769158 1.0687064205242531 33183.0 260.9117414094316
0.0 77301.57056373426 73389.4035472714 1.0659922593337108 33625.0 260.622364128752
0.0 77445.94300538393 73541.29537966369 1.0669202047155513 33696.0 260.9253284482899
0.0 77203.65844470795 73310.86134469676 1.062305725583559 33838.0 260.5068753587055
0.0 76550.1704571629 72706.95450564336 1.052296811159461 34075.0 259.4400614379866
0.0 75802.882559682 71876.79528693238 1.0390409681044976 34578.0 257.6957994767599
0.0 76050.86808140285 72158.65587531339 1.0418726359607349 34583.0 258.2994800405339
0.0 75296.19340508764 71447.38421378231 1.0303750313211237 34985.0 257.00480062007017
0.0 74816.08676654688 70949.69303486137 1.021981124797505 35143.0 256.0086396530084
0.0 75724.39850617423 71786.15965079915 1.0328018357297597 35139.0 257.49915847105353
0.0 76076.78711058205 72179.42113848473 1.0372278468151142 35298.0 258.33023505234473
0.0 76409.76608706288 72517.42416930689 1.040850129985553 35288.0 258.9888801736782
0.0 76650.74507229544 72736.24317311822 1.0427550971034678 35263.0 259.36914169552546
0.0 76692.25731200456 72798.06680109093 1.0424074152379907 35145.0 259.52379223294014
0.0 77412.58882055867 73491.82701953933 1.0510985721636525 35398.0 260.802455552901
0.0 77817.21701526851 73939.7640312157 1.0562574495256627 35801.0 261.7317553226611
0.0 78680.23529012446 74748.30325255515 1.0665493434865216 35956.0 263.1675834429626
0.0 78510.31806516617 74620.1612423412 1.0634675747794022 36612.0 262.99899519896604
0.0 78544.24773250168 74696.66490197397 1.063306095957546 36969.0 263.21873503000296
0.0 78506.21224932131 74607.82450267297 1.0607940079757456 36891.0 262.9611448136819
0.0 78639.22121508111 74683.55409845838 1.0606248907199372 36998.0 263.00338650557467
0.0 79208.14154742353 75304.53813529121 1.0681904972755147 36513.0 264.26640723712774
0.0 79517.60114582675 75612.35880790868 1.0713013148924644 36302.0 264.84224500200787
0.0 79096.86977934079 75225.64477990159 1.064575894472383 36389.0 264.17482906318656
0.0 79352.48245381686 75462.37513194252 1.0666786549768674 36136.0 264.5870036089839
0.0 79286.92465791584 75437.46115529646 1.0650823575700774 36113.0 264.61159218540155
0.0 79357.38191540247 75396.22163027799 1.063259495396128 36132.0 264.33785942563526
0.0 79053.72842975102 75214.73878106543 1.0594653731541968 36212.0 264.21102715217825
0.0 79424.79362245923 75546.51497765853 1.0629013196222652 35923.0 264.7658982259353
0.0 79549.06052723785 75700.22748451917 1.0638268808675855 36112.0 265.1061991207545
0.0 79079.18021935927 75189.72991778713 1.055426834588186 35897.0 264.0751364793942
0.0 78903.90606732211 75048.81574525159 1.052227991640219 35724.0 263.87010575112674
0.0 79389.67329279926 75435.29330829979 1.0564222968727093 35753.0 264.423252782571
0.0 79908.99944804046 75976.63116448822 1.0627730795016483 36015.0 265.4780030085456
0.0 79565.68739704629 75631.14204390626 1.0567184145400554 36204.0 264.82612408115784
0.0 79783.5440296866 75901.60507963927 1.0592738490235725 35873.0 265.4257487471506
0.0 80436.63365827008 76569.16945437374 1.067358884050087 36192.0 266.699203367068
0.0 79681.30749886324 75770.62366374253 1.0550115293019597 36136.0 265.1297688445261
0.0 80519.263829866 76613.27262791678 1.0655178695125171 36189.0 266.7141818314618
0.0 80540.42353181595 76685.5917930462 1.065298818439142 36328.0 266.93834123264054
0.0 79343.11006844451 75447.08638518717 1.0468914723576637 36372.0 264.54786932545386
0.0 80660.97693265745 76778.36154292214 1.0641433019838251 36141.0 267.06269017871864
0.0 80789.99034865064 76876.62612989287 1.0642857484218582 36194.0 267.1920638270913
0.0 80368.20999909216 76432.34408319266 1.0569254005299051 36146.0 266.3243447267608
0.0 80906.63016656064 77042.82575642341 1.0641507452372674 36183.0 267.5876632762035
0.0 79952.12321029424 76048.58451726254 1.0492197296334718 35811.0 265.66323326224347
0.0 80124.84726436663 76184.71023630626 1.0499003157956248 35785.0 265.8539830205052
0.0 80555.98266934232 76715.9809944806 1.0560186577842858 35533.0 267.02087399892685
0.0 79945.22062317055 76031.82444616259 1.045411401142148 35597.0 265.6145938325179
0.0 79768.12967190961 75878.83140741769 1.042123274648258 35746.0 265.37016670686256
0.0 80929.93493779926 77028.44492708569 1.0567123984379552 35836.0 267.49525345190347
0.0 80018.4817030488 76125.03291804141 1.043136031891874 35824.0 265.8239917106553
0.0 80268.12072491893 76395.00026781073 1.0456509610636757 35751.0 266.36423888518266
0.0 80581.43092373497 76698.24261708057 1.048615173762248 35547.0 266.9124063466015
0.0 80513.32507801018 76663.88077399581 1.0469622309849662 35643.0 266.90728671213463
0.0 80709.91999233782 76818.49543014955 1.0478909082352286 35658.0 267.122073816546
0.0 81539.0865684933 77587.81212814355 1.0571933228335233 35892.0 268.44712239860985
0.0 80529.34530614676 76637.07523361094 1.0430641729305947 35644.0 266.78252287183483
0.0 80525.16495155307 76647.69004770287 1.0420365399469613 35677.0 266.82814651750135
0.0 81388.46259223521 77474.72460749924 1.052098155690887 35968.0 268.3026762956456
0.0 81261.85535734447 77322.483292115 1.048853719562072 35806.0 267.9756771130241
0.0 81059.53155873089 77180.16333210148 1.0457510373585641 35868.0 267.8157795589473
0.0 80595.56077048811 76636.93329886676 1.037229309336059 36040.0 266.6664885009133
0.0 80644.92758848942 76756.82308154496 1.037691539927612 36060.0 267.01298793387747
0.0 80450.46012389011 76562.37370511128 1.0339079317978537 36400.0 266.65050113246116
0.0 80529.69318958011 76579.16317853228 1.0329822449774073 36384.0 266.57283448040675
0.0 80777.09878146568 76732.14970698864 1.0338938208567705 36654.0 266.693731416645
0.0 79797.4666637254 75034.1439688944 1.009890788238045 37213.0 262.2569042689218
0.0 80240.0250739766 76248.27919048435 1.0250923681104107 37757.0 265.8827419457137
0.0 79924.3311668583 76064.29255965965 1.021484613720008 37618.0 265.768823600563
0.0 80725.03752124603 76839.80451857297 1.0307559881305237 37950.0 267.17255420193135
0.0 80062.2815501384 76215.75354127373 1.0212534811495846 38291.0 266.0758269677576
0.0 80872.81809159019 76961.46833698342 1.0301059714080323 38271.0 267.35348568954885
0.0 80852.46238883967 76987.82564786267 1.0293212586292406 37771.0 267.4839348857267
0.0 79992.0747877358 76155.99050022449 1.017077059094588 37085.0 265.9823631367914
0.0 80192.40903124998 76269.6127752989 1.017472779155635 36473.0 266.04308805331937
0.0 79867.240782666 75952.33408886625 1.0121256320447787 36209.0 265.46305042674595
0.0 79821.75176707994 75918.12742795514 1.0105583575588006 36085.0 265.41871294800825
0.0 79606.65335169362 75683.4649048857 1.0063292594681044 36153.0 264.94428107306044
0.0 79431.26729600625 75581.64072623053 1.0038738996434622 36327.0 264.8822003836437
0.0 79522.30313096692 75624.9261834503 1.0033492633304957 36853.0 264.8796464458358
0.0 78812.7433379268 74908.14756704842 0.9927528114187449 37892.0 263.5175941903464
0.0 78606.1156989612 74694.07896091537 0.9888347305491106 39466.0 263.10016041660714
0.0 78938.92850707048 75026.25867764621 0.992148918358191 40839.0 263.72620430550273
0.0 78799.60281895693 74916.42809324877 0.989617222659035 42542.0 263.57095096376946
