wv raw rms rect wvcal snr
0.0 76548.49465029502 75306.9263654001 1.1317355298640366 32994.0 269.0771856303982
0.0 76166.15359580437 74916.5524888517 1.1244808056689295 33355.0 268.33696439488193
0.0 76473.20153370869 75235.32615423761 1.127874726155172 33143.0 268.95115683380254
0.0 76643.5452860325 75389.89012834578 1.128801351761237 32752.0 269.20866807317975
0.0 76702.24536589965 75459.15934746648 1.1284499102604373 33283.0 269.35668443700473
0.0 76967.78873309486 75691.25493330896 1.1305310706002785 32752.0 269.72465309298144
0.0 76529.92441618987 75277.57481498574 1.12297334887816 32851.0 269.0027190920687
0.0 76499.97651034025 75245.92733351376 1.1211259959317523 33225.0 268.94082404587647
0.0 76552.42728391306 75299.70886812962 1.1205542197905 33072.0 269.04311118311387
0.0 77668.28145724259 76403.10277637909 1.135584064069152 33284.0 271.0599775460549
0.0 76958.14661491843 75676.06021076693 1.123404304577244 33391.0 269.6862569255942
0.0 76788.65223375152 75575.62231427735 1.1205445789839399 33709.0 269.6281482678884
0.0 77115.27776070363 75875.88570135055 1.1236254808804396 33587.0 270.1348271117697
0.0 77201.07183674349 75933.24386462069 1.1231059274418849 33626.0 270.18827281744785
0.0 77415.06746470365 76159.67431633805 1.1250850824488632 33642.0 270.6292931772839
0.0 78042.9191343834 76808.34958402664 1.1332893452285733 33409.0 271.86165933001575
0.0 77471.79130905484 76250.8938300633 1.1236989051141715 33824.0 270.8611694765613
0.0 77615.351065032 76348.44732918704 1.1237725949917061 33767.0 270.9561101046454
0.0 77454.49430998584 76189.28020010068 1.120071816224115 33592.0 270.66578781775905
0.0 78392.73768333126 77169.93612462012 1.1331162654667901 33494.0 272.5465269580483
0.0 78994.4936364985 77779.5650091976 1.1406876510859465 33296.0 273.67549090933295
0.0 79209.65005261372 77982.25551373475 1.1422797621916962 33408.0 274.02226708294967
0.0 78906.91768240552 77685.19629632875 1.1365563717207607 33116.0 273.4908294163971
0.0 79649.33664580695 78437.06397102129 1.1461742027001127 33215.0 274.87731789229167
0.0 79477.97379022143 78252.44083704555 1.1421005585084738 33371.0 274.51754384084273
0.0 79272.81530751291 78007.21044628546 1.1371530305894355 33140.0 273.99795802980884
0.0 79138.44053649843 77912.2197674 1.134404711474624 33180.0 273.8967669022621
0.0 78945.69955503958 77728.57511743021 1.130373565509892 33183.0 273.57842676410297
0.0 78748.83769618049 77506.96044548559 1.1258004001375155 33625.0 273.1283100689633
0.0 78759.84739074786 77533.912765654 1.1248441797668476 33696.0 273.20677570310505
0.0 77770.132761949 76548.31914442863 1.1092178733050249 33838.0 271.4071811815157
0.0 77732.24495800085 76472.4546924096 1.1067953645082598 34075.0 271.1976106027932
0.0 78083.25191464754 76852.50423185524 1.1109691254256517 34578.0 271.9497670339721
0.0 78205.01527605265 76944.77652163806 1.1109776944367251 34583.0 272.0649389172074
0.0 77881.6500289484 76640.44085896207 1.1052664491429298 34985.0 271.5408900713823
0.0 78253.7998538052 77034.15405997557 1.1096235663113458 35143.0 272.3034620026415
0.0 77617.23249006264 76399.96829447531 1.0991816234224634 35139.0 271.1425232415329
0.0 78058.6717031748 76800.25108539192 1.103629785494197 35298.0 271.80292813793676
0.0 78736.77660490216 77518.00597424243 1.1126240006282657 35288.0 273.19082874618067
0.0 78556.5579427727 77373.13980464426 1.1092301772881514 35263.0 272.99078272084915
0.0 79517.35600728943 78317.31403404937 1.1214384183261308 35145.0 274.6820148952693
0.0 80271.16434724009 79040.049246779 1.130450640245288 35398.0 275.9362779372551
0.0 80181.34913191036 78951.15999067176 1.1278471331560236 35801.0 275.7770619618669
0.0 79994.61406821117 78743.58536514513 1.1235561962016785 35956.0 275.3630672467052
0.0 81296.1162881057 80073.50323630497 1.1411872190177557 36612.0 277.8154788239117
0.0 81518.97800542614 80292.66386823579 1.1429650716508646 36969.0 278.20244708380835
0.0 81101.27165976842 79858.35850499122 1.135447505051412 36891.0 277.3918118044564
0.0 81176.08980882274 79910.82682223283 1.1348604520606238 36998.0 277.44587185924206
0.0 81374.56427295535 80159.68072021073 1.1370604126956347 36513.0 277.9842847679825
0.0 81446.2561594364 80217.58721731142 1.1365497389352448 36302.0 278.06340979332714
0.0 81130.05311779377 79922.1987350023 1.1310404378115315 36389.0 277.5700688126469
0.0 81091.45000450299 79843.19544668996 1.1286025940638593 36136.0 277.35486142041066
0.0 81409.22221650467 80145.38088674328 1.1315522807359368 36113.0 277.870249334599
0.0 81109.0177250839 79859.77701474444 1.1262058545523352 36132.0 277.38293017283286
0.0 81705.44645482994 80462.12880711794 1.1333794506625916 36212.0 278.47582423402235
0.0 81476.96074360133 80234.49958503983 1.1288588959185117 35923.0 278.06890111324924
0.0 81282.82036758575 80039.70083134098 1.1248101638583998 36112.0 277.7176839800953
0.0 81529.79907114181 80319.6315086351 1.1274344851502711 35897.0 278.2799686370834
0.0 81557.14010791702 80304.96157745506 1.1259222094352213 35724.0 278.17788708762146
0.0 81516.74514891097 80342.12948826914 1.1251393511888619 35753.0 278.3844808634104
0.0 82354.37864292164 81112.60985619499 1.1346159581181368 36015.0 279.64258315035187
0.0 81923.46796060262 80679.29040681382 1.1272511500012998 36204.0 278.86340652907364
0.0 82249.45679323273 81020.22651180591 1.1307087260654571 35873.0 279.5000854127873
0.0 82131.69548080424 80894.81926618275 1.1276575759233889 36192.0 279.26219927717307
0.0 81986.38912412683 80712.35443462587 1.1238189732148567 36136.0 278.8689171835813
0.0 83383.74226681083 82118.38776456974 1.1420816077607923 36189.0 281.39079740218585
0.0 83483.54473554541 82243.24468908389 1.1425044697878575 36328.0 281.6569659330818
0.0 82616.34619505393 81388.79244643055 1.1293376171300986 36372.0 280.1608065168557
0.0 83019.3074267208 81778.77717260047 1.1334487507134479 36141.0 280.8318597082513
0.0 82645.17221644298 81415.2721781286 1.1271191029723928 36194.0 280.2037954241946
0.0 82996.3045422848 81797.29623005782 1.1311132887160553 36146.0 280.93906532696104
0.0 82322.2987806865 81124.4646838431 1.1205282088590631 36183.0 279.74263559013883
0.0 82695.31957871332 81489.05851458722 1.1242803332303104 35811.0 280.3776229780094
0.0 82817.15389908389 81582.21918688146 1.1242833033287065 35785.0 280.492148130961
0.0 82892.89924559128 81645.01399937754 1.1238682863822724 35533.0 280.5807441596961
0.0 81860.6869322515 80673.41107986448 1.1092316188155629 35597.0 278.9553074684628
0.0 83031.7053058085 81793.85476699154 1.123360470830189 35746.0 280.86346090158037
0.0 82623.4977151924 81388.43716437089 1.1165248204411993 35836.0 280.1467173998746
0.0 82787.51041556009 81546.82466308412 1.1174304671107993 35824.0 280.41882910965154
0.0 83123.58214598484 81920.38474033297 1.1212792556338063 35751.0 281.15028560491555
0.0 82942.14435294255 81691.0228182704 1.1168762564100718 35547.0 280.6568266053177
0.0 83670.97274300778 82431.40411377767 1.125726559663773 35643.0 281.991676320046
0.0 82839.01452500118 81602.49076601773 1.113149999674404 35658.0 280.52539092529935
0.0 83426.80070925303 82154.43741879557 1.1194170875297933 35892.0 281.4422626301259
