	Name	Classification	H8_L_Gam	H8_L_Avg	H8_L_Cont	H8_L_Strength	H8_R_Gam	H8_R_Avg	H8_R_Cont	H8_R_Strength	Hep_L_Gam	Hep_L_Avg	Hep_L_Cont	Hep_L_Strength	Hep_R_Gam	Hep_R_Avg	Hep_R_Cont	Hep_R_Strength	Hdel_L_Gam	Hdel_L_Avg	Hdel_L_Cont	Hdel_L_Strength	Hdel_R_Gam	Hdel_R_Avg	Hdel_R_Cont	Hdel_R_Strength	Hgam_L_Gam	Hgam_L_Avg	Hgam_L_Cont	Hgam_L_Strength	Hgam_R_Gam	Hgam_R_Avg	Hgam_R_Cont	Hgam_R_Strength	Hb_L_Gam	Hb_L_Avg	Hb_L_Cont	Hb_L_Strength	Hb_R_Gam	Hb_R_Avg	Hb_R_Cont	Hb_R_Strength
32	HD148605_20160607.txt	B2.5	10.593201741691699	3891.641598919659	1.0612268832537668	8.359731754800302	0.0	0.0	0.0	0.0	10.88602655192512	3971.5686044205845	1.0232645186077127	8.332074953160573	11.65467576810915	3971.315064388833	1.0513851020258849	9.384055471097414	7.550608977246986	4102.950209672519	0.9474076529168353	4.726341278296176	11.472978952862096	4101.9579444620995	0.9983322777148955	8.575289864138083	8.045784073294765	4341.162854757486	1.0509751423190279	4.5970916983703844	10.627634996323666	4338.920145618478	1.0625093866892672	7.888086136422092	11.16442876637236	4862.304581631608	1.0658401207787778	7.650229702341659	11.183635454782042	4862.067480454868	1.0660478045922614	7.463618503086003
33	HD148605_20170524.txt	B2.5	9.415173053993433	3889.7765825585034	1.0747079711332903	7.082583611210719	10.316036393775837	3888.9118098183035	1.0934032911183795	8.602451603985187	10.822666571961388	3970.287247189769	1.02968213059647	8.440922914096019	12.227489662765421	3970.315111560861	1.0677409932187882	10.297821100169573	8.13532784457134	4103.002791899033	0.9442058967046834	5.375835094200124	11.635326011971596	4102.733839670019	1.0017645758030582	9.08424950585362	9.739816797244922	4341.6661884994555	1.0872414301669515	7.200072342650098	9.773461735635527	4340.666960823496	1.0789810163529199	7.1938257220495565	12.13026535707857	4860.206609880359	1.013101434905563	8.360897666084405	11.512717622563226	4860.87400293309	1.010555816287494	7.5762785475746135
34	HD214432_20171009.txt	B2.5	10.686064730381737	3889.2960235811656	1.0626405864686974	8.989542915315898	8.839632581638563	3888.9360723918085	1.0055180520822677	6.885985469292376	10.502471038059465	3970.3461898721234	1.0458529730284	8.514879649376468	11.3947776402322	3970.351918116073	1.0745812784555722	10.176783057906489	8.05203268754377	4102.619018535991	0.9518594042656706	5.655043337964851	11.12733084070471	4102.536026755188	1.001519176898579	9.080005342047624	8.777745600504721	4341.407373879405	1.051423163392868	6.522714308378263	10.480891754730072	4340.807845655985	1.0602382385663105	8.425320022915544	12.444048624859878	4860.099784773144	1.0520009252400662	9.654858605455946	11.485132181863477	4861.3105813161455	1.0424856906255064	8.241745521920416
35	HD021483_20170109.txt	B3	6.309489612280436	3890.2192614928526	1.0663554932552346	4.156138126176093	6.543419332917978	3888.46087974492	1.0354803089301061	4.8708351547072875	6.96006946706861	3970.9071608525633	1.0338905288440705	4.891829178398496	9.456646427297725	3969.842778559493	1.0769845106703768	7.761154326409678	5.995614284067887	4102.668255064229	0.947820803471383	3.7564470146392126	8.066296942280916	4101.58413665826	0.9967313534945788	5.746720057298337	6.904063768566429	4341.501932972758	1.050174547204235	4.59671798991177	7.3974426575805	4340.306526336512	1.0537962520434345	5.174800872613458	8.50104481839125	4861.414055599662	1.0392811856674389	5.883501765143233	8.289035887769622	4861.332665616494	1.0378867393590185	5.701085424733518
36	HD037711_20180303.txt	B3	8.164309312164663	3889.7523227538586	1.0704407942021383	6.26146086511494	9.266800560735923	3888.860373495471	1.116208413933682	8.58821725436649	9.563309308969362	3970.4040122755277	1.0339145982792664	7.816661930705472	10.203196236704922	3970.0950052260896	1.064574666315565	9.122009657124813	7.913102670149247	4102.796042374305	0.9594062731332054	5.708229876987279	10.270901631478026	4102.718249681747	1.0060680512725126	8.741899015892615	9.000519327983634	4341.322285488736	1.0948362584291182	7.506467303676826	9.042026615940404	4341.178835803815	1.0850282362849955	7.574600383735196	10.241425737321167	4860.328588767861	1.0574836352078103	8.01032590741788	10.139805458913964	4861.305896291622	1.0595383987538594	7.988985612934497
37	HD020365_20171126.txt	B3	9.421233543419554	3889.480025704542	1.060598760631483	8.013408304887482	8.816024030843227	3888.779665810285	1.0433967272884848	7.812174149755044	9.994315280165605	3970.3377984388985	1.0480550654757066	8.732395868471473	11.2290711171654	3970.426284175838	1.0776437670112842	10.674257578293265	8.18501533997266	4102.746195231748	0.9596409316495248	6.21485033313271	10.51105284434288	4102.384827168593	0.993893352377237	8.880692979995972	9.171200983913707	4341.563106775895	1.054944487364843	7.225279031031925	9.95046037129286	4340.86702185042	1.0535082968770397	8.248686419634447	11.760070767093238	4860.195899790836	1.0585485232476008	9.939798572231247	10.821490717831084	4861.433220809738	1.0419231727380207	8.339051645639076
38	HD032630_20170109.txt	B3	10.199181724207998	3889.9459493088466	1.0603869042208691	8.62366499904125	10.378984107244298	3889.4828753098745	1.0870884385237365	9.546613549130612	11.129860072005204	3970.7581753245113	1.0475116895758652	9.544481040885413	11.136624300785835	3970.5751780956684	1.0566402060787257	9.986162842568971	8.965576409592142	4102.757132926573	0.9586859238370813	6.629940332335793	11.187233104109009	4102.500046839708	1.0071904096617468	9.43417403521449	9.626553775349725	4341.605751862214	1.0757415511160038	7.410328966846665	10.208115559847581	4340.658928933506	1.0748571134116989	8.452723001995926	12.163071782456681	4860.424345045318	1.046255724718991	10.078295756299793	11.463947257868034	4861.919813520836	1.0355803524903122	9.042986031397724
39	HD074280_20180302.txt	B3	10.138367893389491	3888.7595689931695	1.0554299243694116	8.220995396896512	8.921851475642478	3888.868731701285	1.044511247787406	7.2204738323166575	9.511315729818833	3970.334812821117	1.0134890330617146	7.311810709808115	11.097719283174628	3970.6143276570097	1.0537584130534772	9.568290358909417	8.268958820176753	4102.63057907541	0.9687237087679427	5.807326159418841	10.043297806508916	4102.474813992431	1.003458971098746	7.920409457624026	9.234968386743153	4341.3203910398815	1.130156624752637	7.496895542028348	8.766363538734295	4340.996342049759	1.1087554117240779	7.083757217477648	9.761518539988424	4860.491229509063	1.038570469169006	6.981873376771183	10.07062121086067	4861.128221674695	1.0431657912363617	7.416218864021184
40	HD120315_20150624.txt	B3	10.391905945397482	3889.3061204883347	1.0697018444649729	8.81790861490484	10.654305200116465	3888.52024380096	1.0761792789590596	9.942187686156133	11.799225894523218	3969.762228864369	1.0325890418714445	10.50317052528799	12.176745365656659	3970.097310792095	1.0535863396626408	11.228787624997453	9.145031875398661	4102.701619289283	0.9565703501492095	6.909003945286241	12.75366747224746	4102.886909775695	1.0116513428167173	11.431861747388272	10.543904324086776	4341.306379837186	1.0925849068225277	9.031249277974041	10.97887814877266	4341.112957508713	1.0791473198791528	9.257110698185592	11.264782718309586	4861.26038085305	1.0194123441720673	7.4936228116476435	13.021196837157008	4860.967487901722	1.0483793504004457	9.712829451091546
41	HD120315_20160607.txt	B3	10.930407361397094	3891.8427462227296	1.056607388033541	9.428641610454706	8.771700912256211	3900.9000395994044	1.217379300439589	67.34151885684734	11.72929018772907	3971.5200752700694	1.0172664183336644	10.063602213807096	12.74476213008668	3972.060501971645	1.0500314743188086	11.749690216239063	9.056571692340626	4102.823715915722	0.9716487174399124	6.650550850509021	11.853637497208988	4102.199851471323	1.0080240570865604	9.896504135379125	9.593173826306968	4340.9177915207665	1.0781198034362018	6.561630092309546	11.343744411777612	4339.142118923809	1.0799201941777927	9.424447009192383	12.845909752243726	4861.923365721509	1.1385026885090566	10.664211350096416	11.465492897422667	4862.200926733246	1.1066006325769768	8.724341206912001
