	Name	Classification	H8_L_Gam	H8_L_Avg	H8_L_Cont	H8_L_Strength	H8_R_Gam	H8_R_Avg	H8_R_Cont	H8_R_Strength	Hep_L_Gam	Hep_L_Avg	Hep_L_Cont	Hep_L_Strength	Hep_R_Gam	Hep_R_Avg	Hep_R_Cont	Hep_R_Strength	Hdel_L_Gam	Hdel_L_Avg	Hdel_L_Cont	Hdel_L_Strength	Hdel_R_Gam	Hdel_R_Avg	Hdel_R_Cont	Hdel_R_Strength	Hgam_L_Gam	Hgam_L_Avg	Hgam_L_Cont	Hgam_L_Strength	Hgam_R_Gam	Hgam_R_Avg	Hgam_R_Cont	Hgam_R_Strength	Hb_L_Gam	Hb_L_Avg	Hb_L_Cont	Hb_L_Strength	Hb_R_Gam	Hb_R_Avg	Hb_R_Cont	Hb_R_Strength
428	HD149212_20180607.txt	B9IV	13.426416087933763	3888.8414377464383	1.0586509251635603	15.846709567492645	13.36394386221786	3888.985969210647	1.1252304635836692	17.38553585115343	13.909584565975063	3969.9898051461264	1.0431396453115067	16.559012972200886	13.674529139285811	3970.335418063216	1.0495957765821504	16.53179328987891	13.290786868625093	4102.057987058268	0.9954436788532808	14.52984427354139	13.468694209027376	4102.27770266301	1.0070365209237029	14.98695245503046	14.373072315856191	4340.576206090859	1.090724545916011	16.73960525918322	12.775219011289748	4340.723928501348	1.0514221465294191	13.822535230875722	16.01537303787125	4860.095529903945	1.0502174090132739	16.25578803205255	16.04270412873335	4861.25833662301	1.0606891558066878	16.01170162634611
429	HD149438_20160607.txt	B0.2V	7.080937633814447	3891.724604919492	1.027616128711899	4.169576169378177	0.0	0.0	0.0	0.0	6.992857689091773	3971.8246492476187	1.0108714796557845	4.229686243535277	9.789564641742668	3973.0849799579514	1.0476083140538206	7.47760079823594	5.647462552163464	4102.493072541411	0.9512421011793869	3.036878701680906	7.942379620320047	4102.409646855807	0.960757619074526	4.743145188767616	7.988264735562308	4340.441165289012	1.0679408226000104	3.330341212098709	6.270132547608554	4339.045843309962	1.0586621662575206	3.939025358689201	6.432552693659016	4862.5288001336385	1.0331775474736455	3.9658075074434107	7.548472025419888	4862.979934942988	1.0496307905094517	4.92826761542383
430	HD149438_20170524.txt	B0.2V	6.623678143875948	3889.5783834147915	1.0573321388640058	3.92040837199502	7.003789488101055	3889.2722515243045	1.0590465568914575	4.444177103412786	6.864157638415564	3970.8034491410617	1.0176197709476598	4.077187569662049	9.330716500748922	3971.4468370257355	1.048998596454252	6.603886640164606	5.977174816545973	4102.647456246586	0.9505369493195467	3.4003822957794076	8.555299431325656	4105.000510203922	0.9816555383389706	8.062205080110857	8.323608994796171	4340.387587796926	1.081826269435397	5.748935030621429	6.2735500410767555	4341.253007441917	1.0628837045805188	4.061671069517955	7.191450816363333	4860.780068397907	1.0291486916822625	4.018831127385629	7.437864070048351	4860.917180815414	1.0340107034368804	4.622554408692339
431	HD149630_20150625.txt	B9IV	13.33296742241476	3889.070703380229	1.050492098164021	14.259912054456134	13.916763015633407	3888.90449173993	1.1315216601009694	16.86928047626696	14.184422517196904	3969.8318392094293	1.047202651533747	16.191670031038683	13.20090833468118	3969.974476044946	1.0393218670971085	14.754124932176417	13.449146181016737	4102.257293551835	0.997453219169821	13.472306801914902	13.619015556448392	4101.968493069753	1.0091030850816307	13.932537514227523	14.762838512571864	4340.6958477775115	1.1173298731865267	16.197638760494037	12.713134881279672	4340.564652849881	1.0627628272561873	12.773117943970968	15.21361418043215	4861.026312379079	1.0317090579461203	13.511521162663433	16.09989606002561	4861.2499448766675	1.0563573948821	14.897405830324464
432	HD149630_20180618.txt	B9IV	13.99929736703238	3888.7670663053123	1.051675500705583	15.131956626300207	13.61180002684693	3888.591390253378	1.1066371364217122	16.12165847135685	14.268004375712184	3969.8617165698533	1.0469911500841225	16.128280861045837	13.883596536568554	3970.0107993722013	1.053501494191772	15.79243479209587	13.430557263293403	4102.456594545992	0.9886657868710138	13.222404550725987	14.342852023464667	4102.284140547594	1.0092587442284318	14.794106246113703	15.239140240613729	4340.851469926291	1.1232619374870185	16.885621367586864	12.313861958326685	4340.368901348101	1.0584200434378908	12.096832506540585	16.518486922068753	4859.926092799359	1.0406157243461365	15.903215743072822	16.1620521253848	4861.01834033029	1.0501138238014989	15.069735094488616
433	HD149757_20180618.txt	O9.2IV	5.870416039490574	3891.129765229981	1.0283060040875278	1.896069062479586	7.6271360130091335	3888.7334243402265	1.046481543965115	3.074838576508234	6.088068879927347	3972.0660820946273	1.0089304061783013	2.1439997184350665	9.888501869843406	3969.8515014847344	1.0437089794592973	4.243990159635358	7.959277873133783	4103.066987057215	0.9772481952944851	3.0145350500231913	9.139315911690256	4102.138547188371	0.972679294394822	3.6440556086041402	8.567151139935168	4342.544122478427	1.0824034698083522	3.3929403393693245	6.373143858847653	4339.968128053807	1.0629543618729662	2.396825142290833	6.17791204389233	4862.766689232538	1.0522211808611022	2.008163765358774	8.469433429303608	4859.576207476099	1.0704584999221127	3.470352067628203
434	HD149881_20180618.txt	B0.5III	5.399229915225493	3889.103729160685	1.072570454378557	2.8621368478768225	5.3405040331082025	3888.7938002909127	1.056490669733558	2.946356744022489	5.0942444798243125	3971.2127280027225	1.0171635220529016	2.4135107848413653	7.11791293404664	3970.198680737321	1.0415109165870815	4.256330200036156	5.150583474311116	4102.402202577065	0.949135442408865	2.520209961314671	5.094064775934553	4105.057137960596	0.9526655310322473	6.983455309563522	8.011077205785119	4335.429502437957	1.1124549013791716	16.25745143452734	4.382818841631624	4340.903806214467	1.0661576593653068	2.4438291531234797	4.600651896726631	4861.884774955577	1.0246443658085167	2.2864937234972484	5.865051226299656	4861.323554443703	1.0455762037953038	3.3951851016632824
435	HD150100_20150625.txt	B9.5V	16.60620853928908	3888.34731137523	1.0769343365060802	19.99748776944721	17.324920531159282	3889.4756739200257	1.180575521053319	24.108131856603812	18.32479840541028	3968.8341973964193	1.0634936991374395	23.21962000962301	17.405192190361518	3971.0349889132317	1.0655297298853281	21.941489607756896	17.809245603262156	4100.685344966735	1.0102797820410403	21.324060116850937	18.358206676098867	4103.648502326728	1.0261657031101084	22.438147284575425	19.489636082293153	4338.7462338045325	1.1325202250561706	26.10920935007115	17.56952454319547	4342.429427999681	1.0829392623493626	21.576563160545064	19.501239068463764	4858.886448542055	1.044955845581571	21.2814714238253	20.365060426719126	4862.723758498899	1.0657796296731628	22.287765980483204
436	HD150100_20180618.txt	B9.5V	17.45640722351361	3887.9303830829635	1.0797405253783028	22.043502991140464	16.934272557437595	3889.6456016914585	1.1518115430024098	23.07761483887409	18.184383154688756	3969.1360041174644	1.0505719442959474	22.484502226980734	18.21699918668835	3971.3167467624417	1.0724971823403597	23.254265015641177	17.778504673165788	4100.939375312394	1.0052003798211755	20.839801512243636	18.907433311412127	4104.03419815731	1.029768495657266	23.57121280985077	19.33658740869321	4339.1578898030575	1.1113000870827108	24.577783267468675	17.13159930266782	4342.03512495484	1.065493420826327	20.401922277171405	20.58367883622595	4857.845632335369	1.0466906480119036	23.848820342603283	20.725524662994644	4862.926303175763	1.0599892404264453	23.152613191153762
437	HD150117J_20180618.txt	B9IV	13.580433438301705	3888.8601109717406	1.0491414809862896	14.947110280231245	13.717917821200247	3888.7046076533143	1.104067272199795	16.665173807482063	14.139275693585388	3969.870111320561	1.0452287183838733	16.052529562505555	14.442652485710965	3970.15887549208	1.060718974928258	16.824003732065055	13.443788418798825	4102.042559500886	0.993969634899611	13.920578792595252	14.699533183259184	4102.282221419076	1.020983407163239	16.018031801084636	15.13192515315014	4340.478451100853	1.1228604654026302	17.45485091296357	13.059541485296103	4340.553731181502	1.074117818133754	13.899986831118117	16.085782667744585	4860.705350406913	1.03694303251851	15.665910458858372	16.237759400934205	4861.706050762769	1.0422799237347753	15.709456512634436
